matrix,row,col
S,8404,13094
I,J,V
121.0,43.0,-0.010472121890599904
128.0,43.0,-4.342193858934319e-18
138.0,43.0,-1.8650792638493515e-17
146.0,43.0,-0.3441059615018917
212.0,43.0,-1.8712721968237367
213.0,43.0,-0.38166995766268974
217.0,43.0,-0.49827037466323104
222.0,43.0,3.426528858296563e-17
226.0,43.0,2.3145889415389008e-17
241.0,43.0,7.558373694438869e-17
243.0,43.0,-0.7882560696871995
246.0,43.0,-0.7148088811023852
263.0,43.0,-1.8417152519604831
271.0,43.0,-0.3536216617173424
273.0,43.0,-1.430309168972934e-17
275.0,43.0,-2.680252491992786e-22
276.0,43.0,-1.635012652956243e-17
285.0,43.0,-0.1277029738066044
293.0,43.0,-4.7266260396792293e-17
304.0,43.0,-3.662851760332359e-17
320.0,43.0,-8.97144779070118e-18
325.0,43.0,4.947348287205506e-17
329.0,43.0,-3.207044990793254e-16
349.0,43.0,8.975789772863229e-18
375.0,43.0,2.879313578469021e-17
382.0,43.0,3.96950918868948e-19
391.0,43.0,1.8076380746541267e-17
404.0,43.0,-0.9591245345681371
406.0,43.0,-0.4748352547546586
420.0,43.0,-0.5140734695855301
432.0,43.0,2.1901087030252387e-19
440.0,43.0,-5.1803093057075265e-18
478.0,43.0,-2.625950757797336e-17
490.0,43.0,-9.805609804227102e-18
492.0,43.0,-1.1244786638064646e-22
521.0,43.0,1.168556789994646e-17
525.0,43.0,2.658846609177385e-16
530.0,43.0,-9.910521001525229e-18
551.0,43.0,-9.766128043214021e-17
568.0,43.0,-1.736187887262242e-16
590.0,43.0,-0.07128894417969302
608.0,43.0,-1.5515113500960768e-17
637.0,43.0,-2.027154390480211e-17
639.0,43.0,-1.336646868562204e-16
657.0,43.0,6.565418054904501e-19
669.0,43.0,-1.0451893894560622
671.0,43.0,-0.06691641691506882
698.0,43.0,6.780246782246934e-17
717.0,43.0,-0.516587774252944
723.0,43.0,-1.3009504434051143e-16
725.0,43.0,-1.0536461133613546
734.0,43.0,-2.3517036397055513e-17
747.0,43.0,-1.2403382639954479e-17
755.0,43.0,1.9574205947506196e-17
775.0,43.0,3.912396274276784e-16
777.0,43.0,-1.3274799091765647e-17
779.0,43.0,-0.11509403932327829
792.0,43.0,-0.020311695765065533
798.0,43.0,1.0725764847257305e-16
898.0,43.0,-1.5503618226690277
916.0,43.0,-8.162816642996847e-18
952.0,43.0,-0.2693845694364226
964.0,43.0,-2.2896385175321708e-17
986.0,43.0,-6.428279558382059e-17
992.0,43.0,-2.845860862219747
993.0,43.0,9.881201534971314e-18
994.0,43.0,-0.1476319065043966
999.0,43.0,-1.3210782905629503e-16
1003.0,43.0,2.295959152173626e-17
1014.0,43.0,-0.05611197011662003
1036.0,43.0,-1.1950512749396807
1051.0,43.0,-0.09433299838738216
1123.0,43.0,-1.7587940696730884
1128.0,43.0,-1.2756879079511192
1137.0,43.0,3.495528791897477e-18
1142.0,43.0,-0.4064542348160643
1161.0,43.0,8.462019514689623e-17
1162.0,43.0,-0.7358429530865976
1185.0,43.0,2.3274785793689466e-17
1186.0,43.0,2.54415642137654e-17
1205.0,43.0,-1.3162021066270162
1223.0,43.0,-1.76973373055698e-17
1237.0,43.0,-2.8069192080969366e-18
1244.0,43.0,4.364802356870876e-19
1245.0,43.0,5.346791327512947e-19
1247.0,43.0,-1.2449650933459638e-16
1250.0,43.0,-2.763591344849027e-16
1268.0,43.0,7.124448240929386e-18
1282.0,43.0,-0.038890195481896456
1283.0,43.0,-1.8167083381522442e-17
1284.0,43.0,2.0642749722706535e-17
1288.0,43.0,-0.9447057037448664
1302.0,43.0,-0.10900714800974462
1314.0,43.0,1.8294040232944102e-37
1330.0,43.0,-0.16262267764718097
1336.0,43.0,-1.0807206290958262
1361.0,43.0,-1.3924269198188528
1364.0,43.0,-5.321384961818532e-32
1388.0,43.0,-3.154852289057697e-17
1394.0,43.0,2.233571718517423e-16
1406.0,43.0,-6.610668882102586e-17
1411.0,43.0,2.480481137500264e-17
1441.0,43.0,-1.0999854405190879
1473.0,43.0,4.886746659854732e-22
1475.0,43.0,-6.140991597269229e-22
1476.0,43.0,-8.787113290700373e-18
1498.0,43.0,-1.05005056707666
1504.0,43.0,-2.1271105877693577
1514.0,43.0,-1.0229426974120045e-16
1515.0,43.0,-0.4192763473470606
1516.0,43.0,-0.20514403357783687
1525.0,43.0,-1.242916424296109e-17
1526.0,43.0,-2.743046071771339e-17
1529.0,43.0,-1.816491732490115e-17
1530.0,43.0,-1.4743899440573392e-17
1539.0,43.0,-1.2141278653442393
1567.0,43.0,-0.9314911331499591
1569.0,43.0,-0.23019979400293633
1582.0,43.0,6.7285529269524435e-18
1600.0,43.0,-0.006689369894078779
1623.0,43.0,-1.4893492401211637
1624.0,43.0,-0.18143929088833366
1634.0,43.0,-6.159082064255298e-22
1645.0,43.0,6.941862804786695e-22
1650.0,43.0,-7.763779262761333e-17
1669.0,43.0,-4.0514333485963374e-22
1678.0,43.0,1.1356555719982033e-18
1698.0,43.0,-0.42373031779580056
1705.0,43.0,-9.067252279270624e-18
1723.0,43.0,3.076611982906249e-17
1732.0,43.0,-5.879848537068202e-17
1754.0,43.0,-1.2842741902665975
1774.0,43.0,1.2052797651020529e-18
1778.0,43.0,-3.1137831548105194e-17
1787.0,43.0,-2.03302747969041e-18
1801.0,43.0,-3.221542267404586e-22
1821.0,43.0,-0.4247270108586523
1873.0,43.0,7.700464576041032e-19
1886.0,43.0,-1.334358427696777e-18
1899.0,43.0,2.2841388695438737e-18
1904.0,43.0,1.762204431510403e-18
1909.0,43.0,-1.5514249360415252e-18
1917.0,43.0,2.0616196111722276e-18
1924.0,43.0,5.219704167153351e-19
1934.0,43.0,1.1785879199171908e-18
1946.0,43.0,1.1282299550342685e-18
1948.0,43.0,7.748191098528229e-19
1949.0,43.0,-1.1382681586603165
1962.0,43.0,-2.0938376936320257e-18
1976.0,43.0,-1.403935001260113e-18
1979.0,43.0,-1.4346567294877883
1980.0,43.0,0.8181210742736904
2002.0,43.0,1.1035786256771628e-18
2011.0,43.0,-4.3298180355845624e-17
2018.0,43.0,1.0004189787704787e-18
2026.0,43.0,7.59072515047899e-19
2030.0,43.0,1.1612835305805272e-18
2043.0,43.0,1.5954338892540142e-19
2044.0,43.0,1.0150666147035277e-18
2048.0,43.0,-1.3459990443264216
2057.0,43.0,-4.90190772392655e-17
2059.0,43.0,-1.7087364896519524
2061.0,43.0,-5.175105972448224e-17
2069.0,43.0,3.988190557165595e-17
2084.0,43.0,2.3442924810445838e-17
2110.0,43.0,7.996783904914701e-19
2119.0,43.0,-2.3840807558624314e-18
2147.0,43.0,-1.9946507462515958e-17
2152.0,43.0,-1.158411529277058e-16
2162.0,43.0,5.544453000893473e-22
2186.0,43.0,4.19238754562911e-22
2194.0,43.0,-1.1043188797511107e-16
2215.0,43.0,-0.3633490272723898
2220.0,43.0,9.264907144681086e-21
2244.0,43.0,-5.893585418493769e-22
2246.0,43.0,-1.1698847179707044e-21
2251.0,43.0,-0.3376354354874367
2252.0,43.0,2.445096959328392e-17
2300.0,43.0,-1.7734945911710625
2315.0,43.0,0.7115547419776516
2352.0,43.0,-1.0045519640346094
2365.0,43.0,0.31208382813200675
2395.0,43.0,5.141114957659037e-22
2399.0,43.0,1.5076439728538404e-20
2406.0,43.0,5.05575568104256e-22
2408.0,43.0,-6.663450721940486e-22
2425.0,43.0,2.138946392047687e-20
2426.0,43.0,-6.27998633964778e-20
2429.0,43.0,-2.5364482346273296
2435.0,43.0,-0.2263590400220005
2436.0,43.0,-8.021186849040049e-22
2438.0,43.0,-7.114800451218995e-22
2450.0,43.0,-0.1141185654906281
2472.0,43.0,-0.7729145990530564
2473.0,43.0,-0.05983763936147169
2474.0,43.0,1.1009540243173739e-20
2476.0,43.0,-0.23961827580722772
2492.0,43.0,-1.2126772730835145
2496.0,43.0,5.202670894439076e-22
2498.0,43.0,3.0321165920912437e-22
2507.0,43.0,-0.04486799300940381
2512.0,43.0,1.6873912365248478e-22
2517.0,43.0,-1.10675268827416e-21
2538.0,43.0,-1.0177650482920512e-17
2542.0,43.0,-2.9681798139249276e-20
2553.0,43.0,-1.129438014679048
2571.0,43.0,-0.580879598724454
2573.0,43.0,-1.0223604779179598
2576.0,43.0,-0.6306487291266251
2578.0,43.0,9.37902484961604e-17
2586.0,43.0,-3.9091824307299035e-17
2592.0,43.0,2.140442758528899e-17
2605.0,43.0,-0.003020478816823717
2645.0,43.0,4.4751805508365265e-18
2646.0,43.0,-0.9050326736441509
2659.0,43.0,2.852408480921072e-17
2663.0,43.0,2.213579230384247e-17
2681.0,43.0,-0.9966165143545294
2693.0,43.0,-0.3815399274073622
2732.0,43.0,4.646188353676256e-22
2736.0,43.0,-6.090214475777291e-22
2738.0,43.0,-9.30544090464215e-22
2849.0,43.0,-3.516591432510815e-17
2859.0,43.0,-7.749748549942997e-17
2861.0,43.0,-0.2960923813471941
2867.0,43.0,6.778938157272202e-17
2873.0,43.0,-2.5576392117733798e-17
2875.0,43.0,1.0134519246368875e-18
2876.0,43.0,0.389513353894967
2968.0,43.0,-1.3951326214833498e-18
2978.0,43.0,-1.5407736086430188
2989.0,43.0,-0.26389854309744926
2999.0,43.0,2.2403644084026225e-17
3015.0,43.0,2.7106588272701516e-18
3144.0,43.0,-0.5485315092125126
3153.0,43.0,-1.0411985946190871
3158.0,43.0,-0.5767791957889041
3168.0,43.0,-1.3817355254975558
3187.0,43.0,-6.945643084372889e-22
3191.0,43.0,-0.03215948248552031
3196.0,43.0,-6.683933257173556e-22
3201.0,43.0,-9.849072634584512e-22
3206.0,43.0,-0.4295243391525519
3207.0,43.0,-1.0661728974117397e-21
3219.0,43.0,-0.1467715839098175
3225.0,43.0,-1.3107743854429725
3237.0,43.0,-5.923598890717363e-21
3241.0,43.0,4.212192096818739e-22
3251.0,43.0,-0.23841523266126588
3252.0,43.0,1.0721814340488558e-22
3253.0,43.0,5.664856435417076e-22
3257.0,43.0,2.02351455995006e-19
3274.0,43.0,-2.448831637351173e-22
3318.0,43.0,2.2750631967902728e-17
3327.0,43.0,-2.5268537168023583e-16
3350.0,43.0,-1.9003983197479392e-16
3358.0,43.0,-1.5938988138324249e-16
3363.0,43.0,-0.921452856816362
3388.0,43.0,-1.2414333258538333
3396.0,43.0,1.4760976949388546e-17
3429.0,43.0,-0.4248673576967254
3460.0,43.0,-1.8175944981425818
3462.0,43.0,-2.2680358212694714e-18
3467.0,43.0,-1.022500351237848
3470.0,43.0,-2.6193014895551654e-17
3471.0,43.0,-1.237708400415166e-17
3473.0,43.0,-4.667293884889931e-16
3492.0,43.0,-0.2088831737476727
3499.0,43.0,-3.2079894495273804e-17
3508.0,43.0,-1.4653218231244688e-17
3523.0,43.0,-7.272310727542557e-21
3527.0,43.0,-1.0045464694381825
3534.0,43.0,-3.825389947232774e-20
3547.0,43.0,-0.13074062726567298
3551.0,43.0,-9.847091633771322e-19
3566.0,43.0,-2.06372663480424e-18
3571.0,43.0,2.1042207127410766e-18
3573.0,43.0,-9.426203314700657e-19
3575.0,43.0,1.162696616056298e-18
3585.0,43.0,-9.702436478365596e-18
3592.0,43.0,-0.5280104281289788
3601.0,43.0,-0.15428476989942738
3607.0,43.0,-0.1162203721217198
3625.0,43.0,-1.767020476446694e-17
3632.0,43.0,-9.825523547980262e-18
3636.0,43.0,-0.042917838510797036
3639.0,43.0,6.453358924014897e-18
3662.0,43.0,1.1829659190494377e-17
3671.0,43.0,-9.278508805549499e-17
3682.0,43.0,-0.6127034101504013
3683.0,43.0,-0.5766511954362251
3696.0,43.0,-0.571968842874072
3718.0,43.0,-1.9919174808057894e-18
3725.0,43.0,-0.184919875678228
3727.0,43.0,2.0290729192416455e-18
3746.0,43.0,-9.435475576435948e-18
3755.0,43.0,-0.3721736629354246
3762.0,43.0,-1.2129452927851376
3765.0,43.0,1.579809744446654e-19
3768.0,43.0,9.264842256832856e-19
3776.0,43.0,1.9010987508296006e-19
3790.0,43.0,-1.443122417356693
3795.0,43.0,-1.5194257299988185
3801.0,43.0,-2.281745864863319e-16
3802.0,43.0,-1.3705287819633575e-17
3807.0,43.0,4.1441017530119366e-17
3810.0,43.0,3.680379306835617e-17
3820.0,43.0,-0.5838834427996032
3834.0,43.0,-7.907288293182827e-19
3841.0,43.0,-1.052904994338637
3854.0,43.0,5.554433327100883e-19
3868.0,43.0,-9.055722120656213e-19
3893.0,43.0,7.463250005197603e-20
3905.0,43.0,-1.374565856448911
3907.0,43.0,-0.8697253138612464
3922.0,43.0,-2.7590268239132725e-17
3936.0,43.0,3.224767654129392e-17
3938.0,43.0,3.357200414998338e-17
3942.0,43.0,3.6299881710629037e-17
3984.0,43.0,1.6864314214580032e-18
3996.0,43.0,-5.582523364909953e-19
3998.0,43.0,-2.8285936516698517e-19
3999.0,43.0,-2.366055402731438e-19
4005.0,43.0,-2.5771202254988003e-19
4010.0,43.0,-0.001245664474336271
4017.0,43.0,-3.5254164411830023e-19
4020.0,43.0,-2.534281738274589e-19
4021.0,43.0,-2.975458919183995e-19
4030.0,43.0,-2.754053091465332e-19
4051.0,43.0,-2.208831654832131
4078.0,43.0,-1.248524445718277
4095.0,43.0,-1.7453119170810813e-17
4106.0,43.0,-0.10804788207729697
4107.0,43.0,-1.290442935276993
4128.0,43.0,-0.37397147392867347
4132.0,43.0,-0.1881427942636484
4137.0,43.0,-6.810756716653364e-17
4180.0,43.0,-0.556096743733216
4182.0,43.0,-0.994527397074858
4185.0,43.0,-2.2823504327247086e-17
4188.0,43.0,-1.3043723576711307e-17
4190.0,43.0,-2.615044017593221
4196.0,43.0,-0.5366301194129606
4231.0,43.0,-0.43244570200853283
4244.0,43.0,-0.3679481709328815
4284.0,43.0,-0.3676496910903249
4291.0,43.0,-0.23359508298365722
4294.0,43.0,-1.7440534855115508
4348.0,43.0,-4.3856705016322575e-17
4453.0,43.0,-3.177661272356259e-17
4465.0,43.0,-6.141822092651664e-17
4474.0,43.0,6.253530440307171e-18
4475.0,43.0,-0.3237647049670222
4477.0,43.0,3.013287243229758e-18
4493.0,43.0,-0.29547103322172047
4520.0,43.0,-2.09413608765233e-18
4543.0,43.0,7.802019799520355e-18
4548.0,43.0,-0.2851381904393238
4549.0,43.0,-1.285230938628189e-16
4599.0,43.0,-1.2193155879320843e-16
4604.0,43.0,-0.27897657620910693
4607.0,43.0,-0.3474792826842985
4609.0,43.0,2.6111762953885347e-18
4610.0,43.0,2.2383902112076854e-17
4626.0,43.0,-1.7538513362580765
4638.0,43.0,-1.0273478305285593e-19
4639.0,43.0,-8.196742421389638e-20
4640.0,43.0,-1.8606008431109618e-19
4649.0,43.0,-0.21538691085334274
4661.0,43.0,-0.7239052409969066
4677.0,43.0,7.520240251903459e-19
4678.0,43.0,-0.5858566271501155
4684.0,43.0,-1.0645550039552602e-19
4694.0,43.0,-6.203186130748795e-20
4695.0,43.0,-0.7188535161882537
4707.0,43.0,7.714616815197008e-18
4713.0,43.0,0.8533893027576457
4714.0,43.0,-0.3532178689650787
4722.0,43.0,-9.322117082685613e-18
4725.0,43.0,-3.8756204433439684e-17
4738.0,43.0,-0.9817596239435941
4800.0,43.0,3.4617322277765136e-18
4845.0,43.0,6.247448765301988e-19
4853.0,43.0,4.347516536097397e-19
4860.0,43.0,1.3492563696372582e-18
4861.0,43.0,2.925325940483275e-18
4862.0,43.0,-0.3433524824537429
4875.0,43.0,1.3080623129922723e-18
4877.0,43.0,-0.5233692758335753
4891.0,43.0,-1.3964698389718961
4916.0,43.0,-0.2599698446998812
4919.0,43.0,8.4661572334397045e-19
4971.0,43.0,-6.808582993934778e-17
4981.0,43.0,-0.6010685021295108
4983.0,43.0,-0.3716664590643913
4994.0,43.0,-0.2078004330475647
5005.0,43.0,4.090992666059112e-17
5019.0,43.0,-0.6432814664331974
5028.0,43.0,-0.6669959765907367
5061.0,43.0,-0.4749651828293895
5088.0,43.0,-1.4199459678522537
5115.0,43.0,-0.9478065975788209
5124.0,43.0,-1.024357918334289
5132.0,43.0,-1.3652029547125442
5133.0,43.0,-0.9553755204838786
5138.0,43.0,-1.8733004563708573
5147.0,43.0,-0.7451000628791996
5164.0,43.0,-0.4596587367932707
5180.0,43.0,-1.9027595711932144
5190.0,43.0,-0.020872302714576716
5197.0,43.0,2.7010646688793194e-20
5201.0,43.0,-0.1795119254587893
5210.0,43.0,-1.0717688314015772
5211.0,43.0,-1.075667924713714
5236.0,43.0,-0.14876893164501137
5237.0,43.0,-0.12260756150753954
5262.0,43.0,-0.10424034504831402
5265.0,43.0,-0.29414292279723864
5268.0,43.0,0.7166817550054161
5288.0,43.0,-1.1924692965869048
5305.0,43.0,8.768749342884158e-19
5313.0,43.0,-0.955820617480011
5335.0,43.0,-0.8355246343883079
5346.0,43.0,-0.008365279804535336
5371.0,43.0,-1.4978556791439848
5385.0,43.0,-0.6017534091324315
5409.0,43.0,-0.9375480610621416
5411.0,43.0,0.6734441040844843
5449.0,43.0,0.8389164694766844
5450.0,43.0,0.6210918105401618
5482.0,43.0,-0.032150626869161786
5491.0,43.0,0.52742247884414
5508.0,43.0,-0.5803689438435695
5514.0,43.0,-1.6565815554503318
5515.0,43.0,0.8750771769348236
5516.0,43.0,-0.9141141482658857
5521.0,43.0,-0.29363465428802965
5526.0,43.0,-0.004944585089860815
5531.0,43.0,-1.8261070906243357
5539.0,43.0,-1.1476621643462053
5540.0,43.0,-1.2078689256862327
5550.0,43.0,0.9790245255035187
5560.0,43.0,-1.2060429438961948
5563.0,43.0,0.4607437717394025
5565.0,43.0,-2.170449987285646
5578.0,43.0,-1.0915691118565838
5580.0,43.0,-0.24041527709603164
5589.0,43.0,-1.6972245722891857
5601.0,43.0,-0.3794981596952638
5603.0,43.0,-1.7455478060663774
5606.0,43.0,-1.0738418050037013
5625.0,43.0,-1.4532270771886013
5626.0,43.0,0.5199660912412266
5629.0,43.0,-0.60092436438168
5641.0,43.0,-1.7071320520801212
5643.0,43.0,-1.0041615513275146
5652.0,43.0,-1.1918676395001178
5657.0,43.0,-1.525792533053989
5662.0,43.0,0.5937193954975565
5668.0,43.0,-0.8223444879038115
5692.0,43.0,0.5895890061985181
5694.0,43.0,-0.5657848503541917
5707.0,43.0,-0.08037321899558914
5718.0,43.0,-0.059922540962720774
5724.0,43.0,-0.4575551341419219
5748.0,43.0,-1.4514161247687651
5750.0,43.0,-1.36197314423522
5778.0,43.0,0.20896372246012537
5780.0,43.0,-0.6342311194165476
5782.0,43.0,-0.6207519456358167
5787.0,43.0,-0.39686957484233865
5797.0,43.0,-0.9620735453732067
5798.0,43.0,-1.5350555914774795
5802.0,43.0,0.7790074786178142
5831.0,43.0,-2.035109967094141
5844.0,43.0,-2.0178003290655466
5875.0,43.0,-1.005886965028567
5877.0,43.0,-1.2403313184951115
5880.0,43.0,-1.9415072252805152
5914.0,43.0,-0.30219960290350745
5920.0,43.0,-0.801670563635876
5927.0,43.0,0.5820106888514349
5931.0,43.0,0.16532129398375264
5938.0,43.0,-0.717904605330288
5942.0,43.0,-0.18218029030860117
5946.0,43.0,0.014945504913939311
5950.0,43.0,-1.5444773816221053
5981.0,43.0,-0.6123834815641201
5984.0,43.0,-1.126456713722717
5990.0,43.0,-1.0340508961587394
6004.0,43.0,0.5195699645310041
6023.0,43.0,-1.730012240673176
6028.0,43.0,-0.7442829469095422
6031.0,43.0,-1.0222245450095009
6033.0,43.0,1.590086215372553e-17
6047.0,43.0,2.888134643103144e-17
6058.0,43.0,-3.5247130212223453e-16
6061.0,43.0,0.982968009652267
6062.0,43.0,-1.8670765267526084
6066.0,43.0,1.9353322999515582e-16
6067.0,43.0,-0.3469267486586916
6075.0,43.0,-0.05244392787809915
6076.0,43.0,-2.547485921524503
6077.0,43.0,-3.9657492786645227e-19
6086.0,43.0,9.747910802478634e-19
6102.0,43.0,-4.355368269502117e-17
6131.0,43.0,-0.5293481373483384
6137.0,43.0,-0.20992555649273822
6145.0,43.0,-1.2178132739104664e-17
6172.0,43.0,-1.0827930573418685
6268.0,43.0,-1.2118577299775193
6289.0,43.0,-0.07145714980759892
6306.0,43.0,0.602177803297515
6313.0,43.0,0.8251171835306421
6336.0,43.0,-0.21612703806718006
6341.0,43.0,-0.6453745326982285
6343.0,43.0,-0.7625615015114863
6344.0,43.0,0.46904193671402533
6348.0,43.0,1.2298861073528104e-16
6359.0,43.0,5.3091164706467586e-18
6367.0,43.0,-2.245145383727009
6376.0,43.0,-8.162611801732967e-17
6409.0,43.0,-1.63149137455053e-22
6411.0,43.0,-2.4105343496815914
6416.0,43.0,-0.18975520845281907
6473.0,43.0,-6.830506763842677e-17
6478.0,43.0,-0.814155363457391
6484.0,43.0,-0.28619790273316703
6486.0,43.0,-1.2257846535237684
6490.0,43.0,8.1345855918419445e-19
6493.0,43.0,-1.6324653300824217e-16
6496.0,43.0,-0.1581866853746649
6504.0,43.0,-0.062026302474849436
6509.0,43.0,3.964628173944634e-17
6515.0,43.0,-2.6585272328249614e-22
6516.0,43.0,-1.3767295694998817e-16
6531.0,43.0,-2.3948548515082938e-17
6577.0,43.0,-0.23824124657076173
6582.0,43.0,8.640154350656241e-20
6618.0,43.0,-0.7428628662853519
6622.0,43.0,-1.518687052222187
6627.0,43.0,-0.3325027077312233
6628.0,43.0,-0.657574812004454
6650.0,43.0,0.97705921173157
6683.0,43.0,-0.2273903343850789
6706.0,43.0,-1.3336588598482917
6722.0,43.0,-0.6912835811359717
6748.0,43.0,-0.3887675544136036
6761.0,43.0,-0.12643858167820027
6762.0,43.0,1.5779629361945658e-17
6767.0,43.0,-0.42209836625065345
6768.0,43.0,3.647531232290488e-18
6794.0,43.0,3.164237292503332e-18
6805.0,43.0,-0.7555686850369593
6834.0,43.0,2.4906949309980917e-16
6835.0,43.0,1.7827333120571314e-18
6837.0,43.0,9.729052887430573e-18
6843.0,43.0,1.203151606983053e-17
6854.0,43.0,-7.28343088279688e-17
6873.0,43.0,-1.3477840618473257e-17
6885.0,43.0,3.6517349167477255e-17
6888.0,43.0,3.326625621024136e-16
6890.0,43.0,-0.026420423805885974
6897.0,43.0,-0.6669878073711237
6908.0,43.0,1.7790660458156886e-16
6923.0,43.0,-0.6150220193361068
6944.0,43.0,2.4555611269549666e-18
6972.0,43.0,-0.43308278892202734
6973.0,43.0,-0.8084220871717653
6975.0,43.0,-0.5920550610088133
7012.0,43.0,-1.2917009148661867e-18
7013.0,43.0,-0.661933090995598
7049.0,43.0,-1.1413694712791345
7101.0,43.0,-0.17713446374986014
7111.0,43.0,-0.6428650158175138
7116.0,43.0,-0.6585049292149358
7147.0,43.0,4.22357284884519e-18
7166.0,43.0,-1.5776065716563739
7170.0,43.0,-2.954515622239532e-18
7176.0,43.0,-0.21362009980191715
7220.0,43.0,-1.607271369648432e-17
7259.0,43.0,-4.691877025824908e-37
7262.0,43.0,-1.1772521974384975e-18
7270.0,43.0,2.0056057164281705e-18
7309.0,43.0,1.6880721479133367e-17
7349.0,43.0,-1.9950368924948465e-16
7357.0,43.0,-0.2952837422057085
7365.0,43.0,-0.35660865057926083
7397.0,43.0,-0.02862176868659904
7415.0,43.0,-1.895417705752838e-18
7429.0,43.0,-1.6211171958736637
7445.0,43.0,-1.1872650285538537
7453.0,43.0,1.3180338163102838e-17
7484.0,43.0,1.241255290150417e-16
7494.0,43.0,-0.4520935642105953
7514.0,43.0,1.217092282092637e-18
7518.0,43.0,-1.9076195979428296e-16
7546.0,43.0,3.0242062433443594e-17
7553.0,43.0,6.97501801921291e-18
7560.0,43.0,-9.806010399507186e-17
7566.0,43.0,7.77854945527086e-18
7567.0,43.0,2.9101955102028915e-17
7572.0,43.0,-0.38056324051388196
7577.0,43.0,-0.16686164001903234
7605.0,43.0,-2.312644758653294e-33
7608.0,43.0,-0.2737300204684914
7614.0,43.0,-0.15872601727503394
7664.0,43.0,8.905040568897379e-18
7677.0,43.0,-0.9779966314845898
7681.0,43.0,-1.0964262110749935e-17
7713.0,43.0,3.0537773118098237e-20
7721.0,43.0,1.1783771242042269e-15
7739.0,43.0,-1.6600216673840782
7766.0,43.0,-9.275573170129419e-23
7779.0,43.0,-1.7521710925446408
7803.0,43.0,-0.5539465272731113
7828.0,43.0,-2.2066143008388757
7859.0,43.0,-0.4358425886272831
7889.0,43.0,2.996463927861037e-16
7917.0,43.0,-0.5965325793560835
7959.0,43.0,-0.27745727761126593
7993.0,43.0,-2.2899201547432253
8021.0,43.0,-1.5598048164088065
8045.0,43.0,-1.3304913051125362
8067.0,43.0,-0.4755378557985835
8081.0,43.0,-0.8060605058229392
8090.0,43.0,8.636127215597635e-19
8106.0,43.0,3.2544852086206996e-17
8136.0,43.0,1.1291906265795036e-18
8143.0,43.0,-1.5763720971438508
8149.0,43.0,-0.4436541429173366
8176.0,43.0,3.506865563046996e-17
8182.0,43.0,1.5221431665049502e-18
8202.0,43.0,-0.776268618659204
8218.0,43.0,-4.940418807204309e-17
8236.0,43.0,1.2118677643532117e-18
8260.0,43.0,1.4964985533205812e-18
8267.0,43.0,0.9457613855259458
8282.0,43.0,-1.731508126676391
8309.0,43.0,-0.19899738539256626
8315.0,43.0,-1.0499910666063224
8354.0,43.0,-0.8917903405677818
8362.0,43.0,-8.60500826052361e-18
8364.0,43.0,-1.7750451608745664e-16
8372.0,43.0,-6.066412043447008e-17
8416.0,43.0,2.2169441534410528e-17
8425.0,43.0,-9.85877527604062e-16
8429.0,43.0,-1.443669677760259
8435.0,43.0,-0.21291006548915922
8437.0,43.0,-5.200045331769129e-17
8443.0,43.0,-0.4295603015545372
8447.0,43.0,-0.7048208070461012
8458.0,43.0,-1.0746884706853235
8466.0,43.0,1.2894937348998301e-17
8475.0,43.0,-5.481917662274614e-17
8487.0,43.0,-6.906741797962684e-17
8502.0,43.0,-0.9297744655416105
8546.0,43.0,-7.070987856612117e-21
8553.0,43.0,9.09851654545923e-17
8585.0,43.0,-1.1707129451422933
8588.0,43.0,-2.5949590425051685
8597.0,43.0,1.4287086542280865e-22
8608.0,43.0,-1.0426740249514543
8626.0,43.0,-0.5693619534335772
8635.0,43.0,-0.1649961135969912
8639.0,43.0,-0.41622322573393633
8687.0,43.0,-1.1028803480249816
8701.0,43.0,-7.119737539593328e-16
8703.0,43.0,-0.5102545680397556
8709.0,43.0,-9.53270107018786e-17
8748.0,43.0,1.9747256431887666e-18
8751.0,43.0,-5.63953467075458e-18
8783.0,43.0,2.7650939429293707e-17
8786.0,43.0,-1.7203347221845847e-17
8809.0,43.0,-2.2284032461494676
8841.0,43.0,-1.3207588778894674
8846.0,43.0,-1.797756756141564
8861.0,43.0,2.6505013439965476e-17
8890.0,43.0,-0.9384973584085038
8893.0,43.0,-5.401318877310631e-17
8916.0,43.0,-0.40412858410467056
8997.0,43.0,3.809155284371584e-17
9011.0,43.0,5.703339138696878e-18
9059.0,43.0,-0.7099001866684673
9068.0,43.0,-5.953924475709861e-17
9078.0,43.0,-5.396234298117704e-17
9092.0,43.0,-0.9075042164029447
9113.0,43.0,7.654146956812344e-19
9114.0,43.0,-5.898593494502525e-17
9128.0,43.0,-2.4778253649897562e-18
9135.0,43.0,-1.7066893255022155
9198.0,43.0,-0.5468347608871538
9199.0,43.0,1.073361282503682e-17
9203.0,43.0,-1.3231757365269616
9204.0,43.0,-9.082672322599575e-18
9205.0,43.0,-0.4286162636845105
9215.0,43.0,-0.18613413554541106
9222.0,43.0,8.05131297473622e-18
9238.0,43.0,-0.3980407271967495
9241.0,43.0,7.069721383491647e-18
9282.0,43.0,-0.3988677532411822
9284.0,43.0,1.0843385924644767e-20
9312.0,43.0,-0.508878136690359
9315.0,43.0,-0.27441346674741685
9352.0,43.0,-0.23840715000492196
9404.0,43.0,-2.213112610318398
9412.0,43.0,1.080818092710388e-20
9438.0,43.0,-1.9157808732732349
